location,date,iso_code,continent,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,life_expectancy,human_development_index,population,mobility_country_region,mobility_country_region_code,place_id,mobility_retail_and_recreation_percent_change_from_baseline,mobility_grocery_and_pharmacy_percent_change_from_baseline,mobility_parks_percent_change_from_baseline,mobility_transit_stations_percent_change_from_baseline,mobility_workplaces_percent_change_from_baseline,mobility_residential_percent_change_from_baseline
Fiji,2022-02-01,FJI,Oceania,1778329.0,1075.0,22962.0,33.0,68309.17132142857,41.292857142857144,882.0163571428571,1.2676785714285714,49.562,28.6,6.223999999999999,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,25.821428571428573,36.82142857142857,5.142857142857143,-17.0,16.821428571428573,9.071428571428571
Fiji,2022-03-01,FJI,Oceania,1989542.0,474.0,25854.0,0.0,69026.57970967742,16.44532258064516,896.997,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,32.12903225806452,44.16129032258065,64.06451612903226,-15.161290322580646,25.29032258064516,11.35483870967742
Fiji,2022-04-01,FJI,Oceania,1935226.0,230.0,25524.0,28.0,69380.17226666668,8.245766666666666,915.066,1.0038333333333334,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,40.36666666666667,53.63333333333333,78.0,-6.266666666666667,22.133333333333333,11.7
Fiji,2022-05-01,FJI,Oceania,2008782.0,373.0,26730.0,2.0,69694.106,12.941129032258063,927.3896129032257,0.06941935483870969,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,46.45161290322581,58.354838709677416,76.83870967741936,-2.096774193548387,32.064516129032256,10.32258064516129
Fiji,2022-06-01,FJI,Oceania,1958058.0,706.0,25939.0,2.0,70198.72666666665,25.31093333333333,929.9444333333334,0.07173333333333334,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,45.4,58.13333333333333,77.03333333333333,-0.7666666666666667,35.03333333333333,12.0
Fiji,2022-07-01,FJI,Oceania,2065515.0,1836.0,26923.0,4.0,71662.44103225807,63.69948387096775,934.0855161290322,0.13880645161290323,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,47.516129032258064,63.70967741935484,81.58064516129032,4.225806451612903,28.967741935483872,13.870967741935484
Fiji,2022-08-01,FJI,Oceania,2106067.0,604.0,27135.0,8.0,73069.38100000001,20.955612903225806,941.440870967742,0.27761290322580645,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,49.483870967741936,68.61290322580645,83.96774193548387,7.774193548387097,37.483870967741936,15.419354838709678
Fiji,2022-09-01,FJI,Oceania,2046403.0,92.0,26340.0,0.0,73366.00083333332,3.2983333333333333,944.321,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,56.03333333333333,70.53333333333333,84.3,7.933333333333334,37.766666666666666,12.566666666666666
Fiji,2022-10-01,FJI,Oceania,2115776.0,19.0,27218.0,0.0,73406.23170967742,0.6592258064516129,944.321,0.0,49.562,28.6,6.224,3.284,8702.975,412.82,14.49,67.44,0.743,929769.0,Fiji,FJ,ChIJXdw8cP2QGW4Rk1vvRpkxnJ4,58.06666666666667,68.73333333333333,81.06666666666666,7.933333333333334,23.466666666666665,13.8
Finland,2020-02-01,FIN,Europe,57.0,4.0,635814.9444926686,0.0,0.35451724137931034,0.02482758620689655,875.4515668980223,0.0,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,4.615384615384615,2.6603284356093346,25.993949870354363,-1.8859118409680207,-9.193604148660329,1.3777009507346587
Finland,2020-03-01,FIN,Europe,32746.0,2825.0,154739.57280857518,130.0,190.6463548387097,16.447064516129032,205.05906349310183,0.7567419354838709,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-16.752594437525943,-4.125363221253632,31.54379410543794,-21.538812785388128,-20.56953092569531,5.8750518887505185
Finland,2020-04-01,FIN,Europe,134112.0,2939.0,7075.0,156.0,806.8228666666668,17.681066666666666,42.5635,0.9384,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-36.42356959863365,-12.066182749786508,42.30059777967549,-39.066609735269,-41.42100768573869,10.04995730145175
Finland,2020-05-01,FIN,Europe,196213.0,822.0,9196.0,13.0,1142.346677419355,4.785709677419355,53.53890322580645,0.07561290322580645,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-25.79040404040404,-2.6245791245791246,57.60816498316498,-31.145622895622896,-28.51473063973064,5.869107744107744
Finland,2020-06-01,FIN,Europe,201147.0,205.0,9044.0,4.0,1210.108,1.2332333333333334,54.40913333333334,0.024,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-1.0020559210526316,10.234375,84.38034539473684,-16.961348684210527,-30.44325657894737,1.3326480263157894
Finland,2020-07-01,FIN,Europe,215290.0,399.0,9454.0,4.0,1253.4124193548387,2.3229354838709675,55.04096774193548,0.0232258064516129,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,13.836598746081505,13.012147335423197,90.3648119122257,-14.073275862068966,-35.607366771159874,1.8565830721003134
Finland,2020-08-01,FIN,Europe,236787.0,984.0,9592.0,10.0,1378.56735483871,5.728870967741935,55.84435483870968,0.05812903225806452,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,9.15483563601715,8.515007146260125,100.56979514054312,-14.620295378751786,-21.998570747975226,-0.19676036207717962
Finland,2020-09-01,FIN,Europe,292425.0,4032.0,9695.0,16.0,1759.2399666666668,24.256766666666667,58.3253,0.09616666666666666,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,2.21301775147929,4.284478834774693,80.8352298588985,-14.61219845243514,-11.202093764223942,0.04961310878470642
Finland,2020-10-01,FIN,Europe,474589.0,6169.0,10628.0,26.0,2763.044032258065,35.91570967741935,61.87603225806451,0.1512258064516129,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-4.730980392156863,1.2658823529411765,52.990980392156864,-21.500392156862745,-13.530196078431372,3.522745098039216
Finland,2020-11-01,FIN,Europe,724333.0,12012.0,12852.0,151.0,4357.614933333333,72.26466666666667,77.3181,0.9083333333333333,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-6.991053273688491,-1.5404636030906873,33.55591703944693,-24.96949979666531,-8.642537616917446,5.063440422936153
Finland,2020-12-01,FIN,Europe,1086257.0,8694.0,17881.0,125.0,6324.158322580645,50.61625806451613,104.10267741935483,0.7275483870967743,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-11.095516569200779,-0.23508771929824562,29.167641325536064,-29.803508771929824,-25.128265107212474,9.032748538011695
Finland,2021-01-01,FIN,Europe,1372060.0,10627.0,21307.0,89.0,7988.095516129032,61.87009677419355,124.04883870967743,0.5179677419354838,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-20.221960784313726,-10.149411764705881,22.966666666666665,-31.40823529411765,-19.014117647058825,8.872156862745099
Finland,2021-02-01,FIN,Europe,1604458.0,16182.0,21581.0,93.0,10341.943464285714,104.3052857142857,139.10582142857143,0.59925,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-14.631328429251406,-2.6958026828212893,26.629597576806578,-29.233665080051924,-13.273474686282995,7.37559498052791
Finland,2021-03-01,FIN,Europe,2341225.0,16450.0,26751.0,79.0,13630.547322580645,95.77148387096774,155.7435806451613,0.4597741935483871,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-18.66991426344505,2.655884645362432,32.273967264224474,-31.601325019485582,-20.653936087295403,8.133281371784879
Finland,2021-04-01,FIN,Europe,2585763.0,6906.0,27648.0,41.0,15556.0489,41.5468,166.33143333333334,0.24646666666666667,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-10.239077669902912,7.692556634304207,46.61205501618123,-27.866504854368934,-16.081715210355988,6.380663430420712
Finland,2021-05-01,FIN,Europe,2849300.0,4358.0,29910.0,38.0,16588.546,25.3721935483871,174.1351935483871,0.2211290322580645,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,1.6778391167192428,12.66679810725552,65.72870662460568,-22.922712933753942,-10.135646687697161,3.203864353312303
Finland,2021-06-01,FIN,Europe,2864217.0,4599.0,29359.0,8.0,17231.2387,27.66783333333333,176.62486666666666,0.04806666666666667,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,16.62742718446602,24.381067961165048,101.22572815533981,-16.221278317152105,-23.82645631067961,0.6836569579288025
Finland,2021-07-01,FIN,Europe,3279602.0,17703.0,30953.0,38.0,19093.75229032258,103.06635483870967,180.2073870967742,0.22106451612903225,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,29.20705882352941,31.06901960784314,110.36980392156863,-12.395686274509805,-32.614901960784316,1.4270588235294117
Finland,2021-08-01,FIN,Europe,3895756.0,17751.0,32409.0,50.0,22680.983967741937,103.34583870967742,188.6843870967742,0.29093548387096774,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,15.587025316455696,20.825949367088608,84.6748417721519,-13.918512658227849,-18.224683544303797,1.8192246835443038
Finland,2021-09-01,FIN,Europe,4223813.0,15011.0,33325.0,96.0,25410.6202,90.3067,200.4845,0.5772333333333334,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,8.378695828270555,13.291616038882138,71.42689347914136,-15.569461320372621,-9.519238558120696,1.8298906439854192
Finland,2021-10-01,FIN,Europe,4897395.0,20009.0,38326.0,164.0,28512.498580645162,116.4918064516129,223.1329677419355,0.9546774193548386,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,2.1380933699489995,4.7481365241271085,51.829344841114164,-20.70537465672813,-18.7438211063162,3.2867791290702235
Finland,2021-11-01,FIN,Europe,5578448.0,36717.0,43454.0,224.0,33560.155966666665,220.8909,261.4209666666667,1.3474,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-0.15372233400402416,3.116297786720322,34.733601609657946,-20.664386317907443,-16.904627766599596,4.163782696177062
Finland,2021-12-01,FIN,Europe,8206860.0,160790.0,52836.0,373.0,47780.112516129026,936.115064516129,307.6097741935484,2.1716129032258062,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-3.7697981366459627,4.94526397515528,29.190217391304348,-22.407608695652176,-29.169642857142858,7.834239130434782
Finland,2022-01-01,FIN,Europe,15152287.0,224901.0,69017.0,574.0,88216.19693548387,1309.3674516129033,401.815,3.3419032258064516,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-17.27133907595928,-2.999216914643696,28.18950665622553,-27.323805794831635,-25.030148786217698,9.202819107282695
Finland,2022-02-01,FIN,Europe,19124447.0,184953.0,78658.0,651.0,123271.50303571428,1192.1617142857142,507.01025,4.1962142857142855,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-11.114186851211073,-0.07309688581314878,30.294982698961938,-22.386245674740483,-20.150951557093425,7.4567474048442905
Finland,2022-03-01,FIN,Europe,27596561.0,206437.0,113221.0,958.0,160666.41677419355,1201.8704193548388,659.1695161290323,5.577419354838709,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-6.737129485179407,1.8108424336973479,44.804602184087365,-19.35764430577223,-20.308892355694226,6.228939157566303
Finland,2022-04-01,FIN,Europe,31101716.0,93991.0,133039.0,537.0,187109.11023333334,565.4535,800.3677333333333,3.2306666666666666,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-3.641990291262136,3.920307443365696,45.166666666666664,-17.93527508090615,-20.64482200647249,5.611650485436893
Finland,2022-05-01,FIN,Europe,34166177.0,48411.0,149065.0,284.0,198914.5398387097,281.84754838709677,867.8522903225806,1.6533225806451612,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,1.4361785434612373,7.254894283476899,65.54189506656226,-14.761550509005481,-17.696554424432264,2.60415035238841
Finland,2022-06-01,FIN,Europe,34494446.0,50032.0,152117.0,286.0,207519.90333333332,300.99443333333335,915.1417333333334,1.7205000000000001,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,7.9907295445384925,15.534461910519951,88.32083837162435,-10.207980652962515,-26.979040709391374,0.8053204353083434
Finland,2022-07-01,FIN,Europe,37596091.0,71385.0,168883.0,474.0,218883.40448387095,415.6015806451613,983.2321290322581,2.7596451612903223,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,16.755599214145384,20.02278978388998,97.46679764243615,-6.141060903732809,-34.53555992141454,2.361493123772102
Finland,2022-08-01,FIN,Europe,39253894.0,33961.0,182400.0,343.0,228535.08787096775,197.72,1061.9278387096774,1.9969032258064514,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,8.887279843444228,12.838356164383562,95.30176125244618,-9.243052837573385,-21.518590998043052,2.623091976516634
Finland,2022-09-01,FIN,Europe,39069723.0,46717.0,189440.0,633.0,235044.9443,281.05126666666666,1139.6782666666666,3.8082333333333334,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,3.089800893945551,7.8492482730597315,69.60747663551402,-13.03941487200325,-14.05363673303535,2.1917919544900446
Finland,2022-10-01,FIN,Europe,42056561.0,57122.0,220432.0,874.0,244852.13767741935,332.56274193548387,1283.3489677419354,5.088516129032258,18.136,42.8,21.228,13.264,40585.721,153.507,5.76,81.91,0.938,5540745.0,Finland,FI,ChIJ3fYyS9_KgUYREKh1PNZGAQA,-0.7295751633986928,5.19281045751634,59.67892156862745,-14.730392156862745,-12.656045751633988,3.232843137254902
France,2020-02-01,FRA,Europe,325.0,13.0,635814.9444926686,0.0,0.1736896551724138,0.006931034482758621,875.4515668980223,0.0,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,1.5242424242424242,1.7412121212121212,20.98121212121212,9.276363636363635,-10.495757575757576,2.10969696969697
France,2020-03-01,FRA,Europe,496.0,0.0,320373.14561715035,2712.0,0.248,0.0,402.06773988942945,1.3536774193548387,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-44.25395894428153,-20.335190615835778,-26.96041055718475,-38.76510263929619,-33.30410557184751,14.801173020527859
France,2020-04-01,FRA,Europe,480.0,0.0,273312.0,11446.0,0.24799999999999997,0.0,140.96970000000002,5.9036333333333335,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-81.32636363636364,-42.973636363636366,-56.516060606060606,-76.72181818181818,-61.22636363636364,26.526666666666667
France,2020-05-01,FRA,Europe,48807.0,8453.0,520021.0,4305.0,24.36193548387097,4.219290322580645,259.56609677419357,2.1488387096774195,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-51.13958944281525,-16.67859237536657,-4.536950146627566,-53.28504398826979,-38.55601173020528,15.848973607038124
France,2020-06-01,FRA,Europe,393351.0,9663.0,568143.0,859.0,202.88389999999998,4.984,293.03853333333336,0.44306666666666666,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-15.18,-1.0366666666666666,47.846969696969694,-18.293333333333333,-18.225757575757576,6.486363636363636
France,2020-07-01,FRA,Europe,760920.0,14252.0,605892.0,412.0,379.8096129032258,7.113806451612903,302.42803225806455,0.2056451612903226,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,3.227272727272727,10.76891495601173,161.12844574780058,12.697067448680352,-22.96099706744868,3.613782991202346
France,2020-08-01,FRA,Europe,2053639.0,98186.0,618407.0,467.0,1025.0639354838709,49.00909677419355,308.67483870967743,0.23312903225806453,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,11.775786071113723,15.878342638848075,198.46987951807228,34.898912724067,-30.543637966500146,4.148692330296797
France,2020-09-01,FRA,Europe,7376128.0,257619.0,620779.0,1372.0,3804.4836333333337,132.87556666666666,320.18746666666664,0.7076666666666667,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-2.8716626213592233,2.4365898058252426,95.61377427184466,15.629247572815533,-16.006674757281555,1.2821601941747574
France,2020-10-01,FRA,Europe,20747123.0,620142.0,724861.0,3988.0,10355.825548387096,309.5408709677419,361.8106774193548,1.9906129032258064,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-14.460410557184751,1.0343108504398828,27.134017595307917,-5.011143695014662,-18.04457478005865,4.873020527859238
France,2020-11-01,FRA,Europe,51208289.0,1004074.0,1119280.0,23716.0,26412.380400000002,517.8846,577.3060333333334,12.232333333333335,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-50.337878787878786,-13.389090909090909,-17.563636363636363,-39.75787878787879,-28.25030303030303,13.105151515151515
France,2020-12-01,FRA,Europe,67250501.0,325853.0,1758864.0,14257.0,33567.76003225806,162.64796774193547,877.9283870967741,7.1163225806451615,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-24.77741935483871,9.1475073313783,-5.520527859237537,-25.493548387096773,-30.739296187683284,10.035190615835777
France,2021-01-01,FRA,Europe,80711722.0,592826.0,2211808.0,16371.0,40286.86306451613,295.90619354838714,1104.0132903225808,8.171516129032259,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-39.90909090909091,-10.047507331378299,-14.495601173020528,-27.10615835777126,-23.727859237536656,8.851026392961877
France,2021-02-01,FRA,Europe,87620918.0,484134.0,2370517.0,10628.0,48421.50653571428,267.5445,1310.0067857142858,5.87325,122.578,42.0,19.718,13.078999999999999,38605.67100000001,86.06000000000002,4.7700000000000005,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-36.26428571428571,-1.4613636363636364,10.310064935064934,-19.193506493506494,-25.00194805194805,8.025649350649351
France,2021-03-01,FRA,Europe,114469746.0,675024.0,2918169.0,7538.0,57137.01616129032,336.9349677419355,1456.5897741935485,3.762548387096774,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-34.19824046920821,3.7439882697947215,16.796480938416423,-16.425806451612903,-19.29560117302053,6.903225806451613
France,2021-04-01,FRA,Europe,137021383.0,827241.0,3075366.0,8108.0,70673.34083333334,426.6771,1586.2224666666666,4.181966666666667,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-40.268484848484846,5.641818181818182,19.224848484848486,-29.310909090909092,-30.15030303030303,10.856060606060606
France,2021-05-01,FRA,Europe,161347477.0,474253.0,3414456.0,6388.0,80535.80716129031,236.72109677419354,1704.3092580645161,3.188548387096774,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,-22.822287390029327,15.990322580645161,54.73724340175953,-0.22961876832844574,-20.802052785923753,5.692375366568915
France,2021-06-01,FRA,Europe,163606007.0,98997.0,3401860.0,1463.0,84385.24583333333,51.061,1754.6224666666667,0.7546,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,0.7236363636363636,23.226363636363637,89.95363636363636,13.51878787878788,-8.44939393939394,1.2448484848484849
France,2021-07-01,FRA,Europe,172571499.0,201958.0,3544877.0,528.0,86138.22300000001,100.80635483870967,1769.4080322580644,0.2635161290322581,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,14.193548387096774,32.419648093841644,171.86041055718476,39.49354838709677,-19.122873900293254,1.3909090909090909
France,2021-08-01,FRA,Europe,188681226.0,686943.0,3579889.0,2038.0,94179.31487096773,342.88425806451613,1786.8839677419355,1.0172903225806451,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,17.9950146627566,42.84046920821115,217.14281524926687,48.00527859237537,-26.582111436950147,3.268035190615836
France,2021-09-01,FRA,Europe,195592334.0,233452.0,3525184.0,1643.0,100883.25913333333,120.41063333333334,1818.2311333333334,0.8474666666666667,122.578,42.0,19.718,13.079,38605.671,86.06,4.77,82.66,0.901,67813000.0,France,FR,ChIJMVd4MymgVA0R99lHx5Y__Ws,5.266969696969697,26.437878787878788,103.8239393939394,31.185454545454544,-9.873030303030303,0.26545454545454544
